year,brand,model,mileage,condition,body_type,color,drive_type,fuel,drive_setup,transmission,interior_type,door_count,star,review_no,date_posted,price
1999,toyota,camry,,locally used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-22,690000
1999,toyota,camry,,locally used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-22,690000
2001,toyota,corolla,,locally used,saloons,dark blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-22,680000
2007,lexus,gx,,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-22,3200000
2003,toyota,rav4,,locally used,4 wheel drives & suvs,green,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-08-22,900000
2007,toyota,rav4,,locally used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-08-22,2000000
2006,toyota,sienna,,locally used,"buses, taxis and vans",gold,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-08-23,1250000
2008,honda,accord,,locally used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,37,2020-08-23,1400000
2006,toyota,avensis,,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-08-18,1100000
2012,toyota,corolla,,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-08-18,1850000
2001,lexus,rx,,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-18,1290000
2004,acura,mdx,,locally used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-16,960000
2007,bmw,x3,,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-31,900000
2003,acura,mdx,,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-29,780000
2004,toyota,avalon,,locally used,saloons,maroon,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,5,2020-09-01,690000
2008,acura,mdx,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-27,4900000
1999,toyota,camry,,locally used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-27,690000
2009,volvo,v90,,foreign used,station wagons,gold,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-09-01,1750000
2010,toyota,venza,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-09-01,3600000
2013,toyota,camry,,locally used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-09-01,3100000
2013,toyota,camry,,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-23,2850000
2011,acura,mdx,,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-09-03,4200000
2017,mercedes-benz,gla,,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-09-03,8900000
2007,honda,pilot,,locally used,4 wheel drives & suvs,maroon,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-09-03,1200000
2013,ford,edge,,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-09-03,2800000
2004,toyota,sequoia,,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-09-02,980000
2005,toyota,sienna,,foreign used,"buses, taxis and vans",silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-07-29,1900000
2007,toyota,sienna,,foreign used,"buses, taxis and vans",silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-07-12,2400000
2013,toyota,corolla,,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-12,3300000
2008,toyota,highlander,,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-07-12,4300000
2013,toyota,corolla,,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-20,3400000
2005,toyota,4-runner,,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-08-20,2700000
2005,toyota,sienna,,foreign used,"buses, taxis and vans",gold,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-07-29,1950000
2014,toyota,corolla,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-29,4300000
2015,toyota,corolla,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-29,4700000
2007,mercedes-benz,r-class,,foreign used,"buses, taxis and vans",black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-07,3500000
2010,lexus,rx,,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-04,7000000
2004,volkswagen,transporter,,foreign used,"buses, taxis and vans",silver,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-07-10,2600000
2007,lexus,gx,,foreign used,4 wheel drives & suvs,beige,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-05-12,5700000
2015,mercedes-benz,cla-class,,foreign used,saloons,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-23,15000000
2009,mercedes-benz,ml350,,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-13,5700000
2014,lexus,lx,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-16,27000000
2016,toyota,corolla,,foreign used,saloons,red,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-25,6200000
2012,mercedes-benz,c300,,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-03,6200000
2008,toyota,4-runner,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-10,4600000
2016,honda,accord,,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-06-24,8000000
2010,toyota,matrix,,foreign used,saloons,gold,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,3,2020-07-06,3200000
2006,land-rover,range-rover-sport,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-01,6000000
2011,mercedes-benz,glk,,foreign used,4 wheel drives & suvs,dark grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-06-11,6000000
2011,mercedes-benz,glk,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-06-24,6000000
2015,toyota,corolla,,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-05,5200000
2015,toyota,avalon,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,5,2020-07-25,8000000
2017,toyota,4-runner,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-02,17000000
2007,lexus,es,,foreign used,saloons,beige,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-15,4200000
2007,toyota,camry,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-05-16,3000000
2009,toyota,highlander,,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-07-03,5500000
2008,lexus,es,,foreign used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-17,4300000
2007,toyota,tacoma,,foreign used,pickups,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-07-04,5600000
2020,toyota,land-cruiser,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-25,50000000
2002,volkswagen,transporter,,foreign used,"buses, taxis and vans",beige,2 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-08-04,2000000
2009,toyota,venza,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-06-16,5900000
2016,mercedes-benz,cla-class,,foreign used,hatchbacks,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-05,13000000
2013,toyota,corolla,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-05-12,3900000
2016,toyota,4-runner,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-02,17000000
2018,toyota,highlander,,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-07-27,16500000
2019,honda,cr-v,,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-13,15500000
2004,volkswagen,transporter,,foreign used,"buses, taxis and vans",green,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-07-07,2300000
2003,volkswagen,transporter,,foreign used,"buses, taxis and vans",blue,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-08-04,2000000
2008,toyota,highlander,,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,8,2020-07-01,4600000
2015,toyota,corolla,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-17,5200000
2020,lexus,gx,,brand new,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-20,51000000
2014,toyota,rav4,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-07-18,6500000
2008,toyota,highlander,,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-07-14,5300000
2004,volkswagen,transporter,,foreign used,"buses, taxis and vans",red,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-06-15,2400000
2007,lexus,es,,foreign used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-07,4000000
2007,toyota,corolla,,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-03,2500000
2010,mercedes-benz,ml350,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-24,5800000
2018,toyota,land-cruiser-prado,,brand new,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-19,37000000
2008,toyota,4-runner,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-10,4600000
2003,volkswagen,transporter,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-03-06,2700000
2020,toyota,land-cruiser-prado,,brand new,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-21,36000000
2010,toyota,venza,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-06-30,5900000
2014,mercedes-benz,glk,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-07-06,8300000
2015,mercedes-benz,c300,,foreign used,saloons,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-26,11500000
2013,toyota,rav4,,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-05-13,7500000
2015,mercedes-benz,g-63-amg,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-25,52000000
2009,toyota,venza,,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-06-16,5200000
2012,toyota,land-cruiser-prado,,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-25,12500000
2013,toyota,tacoma,,foreign used,pickups,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-05-30,8500000
2010,toyota,hiace,,foreign used,"buses, taxis and vans",grey,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-06-15,6400000
2008,toyota,camry,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-05-12,2700000
2002,volkswagen,transporter,,foreign used,"buses, taxis and vans",blue,4 wheel drive,diesel,lefthand drive,manual,cloth,3,0,0,2020-08-13,2000000
2003,toyota,camry,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-05-12,2000000
2006,toyota,highlander,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-05-14,3600000
2015,mercedes-benz,ml350,,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-16,12500000
2009,pontiac,vibe,,foreign used,hatchbacks,blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,2,2020-05-27,2800000
2004,volkswagen,transporter,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-06-16,2700000
2003,volkswagen,transporter,,foreign used,"buses, taxis and vans",blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,3,0,0,2020-08-04,2000000
2013,mercedes-benz,glk,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-06-16,8800000
2010,toyota,hiace,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-06-15,6400000
2007,honda,accord,,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-05-12,2400000
2004,toyota,sienna,,foreign used,"buses, taxis and vans",blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-05-12,2800000
2008,toyota,highlander,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-05-12,5600000
2008,toyota,corolla,,foreign used,saloons,dark blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-03,2500000
2013,lexus,rx,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-05-15,7900000
2018,mercedes-benz,gls-450,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-16,37000000
2004,volkswagen,transporter,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-06-15,2300000
2007,toyota,corolla,,foreign used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-06,2600000
2004,toyota,corolla,,locally used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-15,1450000
2016,lexus,rx,,foreign used,4 wheel drives & suvs,white,na,petrol,na,automatic,leather,NA,5,1,2020-05-22,15500000
2002,volkswagen,transporter,,foreign used,"buses, taxis and vans",red,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-03-06,2500000
2005,daf,95xf,,foreign used,trucks,white,4 wheel drive,diesel,lefthand drive,manual,leather,2,0,0,2020-06-13,9400000
2005,daf,xf,,foreign used,trucks,white,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-03,9200000
2012,toyota,hiace,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-07-24,13000000
2010,toyota,hiace,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-07-24,10000000
2014,toyota,hiace,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,leather,3,0,0,2020-07-26,9500000
2014,toyota,hiace,,foreign used,"buses, taxis and vans",silver,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-07-24,11000000
2015,toyota,hiace,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,leather,3,0,0,2020-07-31,10500000
2013,toyota,hiace,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,leather,3,0,0,2020-07-31,7500000
2005,toyota,sienna,,foreign used,"buses, taxis and vans",gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-07-31,2500000
2012,toyota,hiace,,locally used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,leather,3,0,0,2020-07-31,7500000
2013,toyota,hiace,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,leather,3,0,0,2020-07-31,8000000
2015,toyota,coaster,,locally used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-07-26,25000000
2010,toyota,coaster,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-07-26,9500000
2014,toyota,coaster,,locally used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-07-26,20000000
2014,toyota,coaster,,locally used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-07-29,20000000
2015,toyota,hiace,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,leather,3,0,0,2020-07-29,10500000
2014,toyota,hiace,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,leather,3,0,0,2020-07-29,9500000
2006,toyota,coaster,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,2,0,0,2020-07-29,6500000
2012,toyota,coaster,,foreign used,"buses, taxis and vans",white,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-31,16000000
2006,volvo,xc90,,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-09,2150000
2006,volkswagen,passat,,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-22,2100000
2012,ford,edge,,locally used,4 wheel drives & suvs,maroon,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-02,3300000
2009,mercedes-benz,slk-class,,foreign used,convertibles,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,2,0,0,2020-07-08,3900000
2005,lexus,gx,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-07,4500000
2007,toyota,highlander,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-05,2850000
2005,lexus,rx,,foreign used,4 wheel drives & suvs,dark grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-31,3800000
2013,toyota,corolla,,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-30,3450000
2007,lexus,rx,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-12,3600000
2009,toyota,matrix,,foreign used,hatchbacks,white,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,3,2020-08-11,2750000
2009,toyota,corolla,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-12,2700000
2006,toyota,camry,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-12,2050000
2008,toyota,corolla,,foreign used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-04,2300000
2007,toyota,camry,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-06-04,2300000
2004,toyota,camry,,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-06-03,1650000
2010,toyota,highlander,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-06-03,4500000
2008,ford,escape,,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-03,1500000
2008,lexus,is,,foreign used,saloons,dark blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-03,2850000
2005,toyota,sienna,,foreign used,"buses, taxis and vans",red,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-06-03,2400000
2005,toyota,sienna,,foreign used,"buses, taxis and vans",gold,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-06-03,2400000
2009,lexus,rx,,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-03,4200000
2012,toyota,sienna,,foreign used,"buses, taxis and vans",grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-06-08,5300000
2010,toyota,matrix,,foreign used,hatchbacks,gold,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,3,2020-06-08,1950000
2013,toyota,corolla,,foreign used,saloons,dark blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-04,3200000
2009,ford,edge,,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-04,3100000
2004,toyota,corolla,,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-06-24,1300000
2012,toyota,avalon,,foreign used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,5,2020-06-08,4500000
2003,toyota,land-cruiser,,foreign used,4 wheel drives & suvs,dark blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-08,2400000
2011,toyota,camry,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-06-05,3100000
2003,lexus,es,,foreign used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-06-05,1650000
2011,honda,accord,,foreign used,saloons,brown,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,37,2020-06-05,2600000
2004,lexus,es,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-06-05,1800000
2013,nissan,altima,,foreign used,saloons,brown,2 wheel drive,petrol,lefthand drive,automatic,leather,4,3,1,2020-06-05,3200000
2013,toyota,corolla,,foreign used,saloons,dark blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-08,3500000
2000,toyota,sienna,,foreign used,"buses, taxis and vans",gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-08-29,1400000
2009,toyota,camry,,locally used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-07-24,1600000
2014,toyota,corolla,133500,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-19,4600000
2005,land-rover,lr3,152378,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-07,3300000
2007,land-rover,range-rover-sport,245007,locally used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-07,3500000
