year,brand,model,mileage,condition,body_type,color,drive_type,fuel,drive_setup,transmission,interior_type,door_count,star,review_no,date_posted,price
2013,toyota,corolla,,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-20,4000000
2012,toyota,corolla,,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-20,3900000
2005,toyota,sienna,,foreign used,"buses, taxis and vans",maroon,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-08-20,2850000
2010,toyota,corolla,,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-20,3100000
2012,toyota,camry,93100,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-20,4500000
2008,honda,accord,101000,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-06-24,1100000
2007,toyota,yaris,96000,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,2,2020-07-28,1900000
2014,toyota,highlander,65000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-06-10,6500000
2005,bmw,x3,83000,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-25,1400000
2007,toyota,rav4,91000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-06-30,2650000
2010,toyota,corolla,79000,foreign used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-06,2600000
2008,toyota,camry,92000,foreign used,saloons,green,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-07-06,2350000
1996,toyota,camry,120000,locally used,station wagons,green,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-09,650000
2012,toyota,corolla,73000,locally used,saloons,grey,4 wheel drive,petrol,na,automatic,cloth,4,5,42,2020-08-13,2200000
2006,toyota,corolla,89000,locally used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-14,1350000
2010,toyota,rav4,96000,locally used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-23,2200000
2007,toyota,corolla,71000,foreign used,saloons,maroon,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-30,1900000
2007,toyota,sienna,103000,locally used,"buses, taxis and vans",silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-08-11,1500000
2004,toyota,corolla,97000,locally used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-10,1400000
2008,toyota,avalon,89000,locally used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,5,2020-08-10,1650000
2010,lexus,rx,61000,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-02,6400000
2010,lexus,rx,79000,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-10,5800000
2005,toyota,sienna,89000,foreign used,"buses, taxis and vans",blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-08-13,2250000
2012,toyota,corolla,78000,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-13,3650000
2004,lexus,rx,93000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-13,3500000
2004,ford,focus,87000,foreign used,hatchbacks,blue,2 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-08-13,1200000
2008,mercedes-benz,c300,64000,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-08-13,3500000
2006,mazda,cx-7,97000,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-13,2650000
2007,lexus,rx,59000,foreign used,4 wheel drives & suvs,black,other,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-13,4350000
2008,kia,sorento,58832,locally used,4 wheel drives & suvs,brown,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-20,2000000
2007,toyota,highlander,88464,foreign used,4 wheel drives & suvs,silver,na,petrol,na,automatic,leather,NA,5,8,2020-07-16,3550000
2011,toyota,rav4,78457,foreign used,4 wheel drives & suvs,silver,na,petrol,na,automatic,leather,NA,5,7,2020-07-16,4450000
2010,toyota,rav4,74526,foreign used,4 wheel drives & suvs,black,na,petrol,na,automatic,leather,NA,5,7,2020-07-16,3950000
2011,lexus,es,79273,foreign used,saloons,gold,na,petrol,na,automatic,leather,NA,5,6,2020-07-16,4200000
2010,toyota,rav4,87350,foreign used,4 wheel drives & suvs,red,na,petrol,na,automatic,leather,NA,5,7,2020-07-16,3999999
2011,toyota,camry,74627,foreign used,4 wheel drives & suvs,grey,na,petrol,na,automatic,leather,NA,5,56,2020-07-16,3400000
2015,honda,accord,53835,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-07-17,6800000
2011,toyota,camry,83639,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-07-17,3700000
2006,toyota,highlander,86448,foreign used,4 wheel drives & suvs,green,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-07-17,3550000
2009,honda,accord,82392,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-07-17,2600000
2008,lexus,rx,88940,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-17,4300000
2009,mercedes-benz,c300,84928,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-21,3880000
2005,lexus,es,83949,foreign used,saloons,green,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-18,2550000
2008,toyota,rav4,88525,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-18,3280000
2005,toyota,sienna,84649,foreign used,"buses, taxis and vans",dark grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-07-18,2550000
2014,mercedes-benz,ml350,92373,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-21,9800000
2005,lexus,es,73458,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-23,2500000
2008,lexus,es,73927,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-25,3700000
2010,toyota,rav4,85426,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-29,3999999
2003,lexus,es,83693,foreign used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-29,2300000
2008,toyota,rav4,84357,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-08-14,3280000
2007,mercedes-benz,ml350,140000,locally used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-19,2600000
2008,toyota,sienna,127000,foreign used,"buses, taxis and vans",gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-08-19,3000000
2004,suzuki,xl-7,130000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-19,1800000
2012,toyota,sienna,85000,foreign used,"buses, taxis and vans",silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-07-25,5800000
2008,toyota,camry,,foreign used,saloons,green,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-19,3200000
2009,toyota,corolla,93350,locally used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-19,2350000
2008,toyota,camry,,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-19,2700000
2007,toyota,corolla,102348,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-19,2240000
2006,toyota,highlander,163103,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,8,2020-08-19,2770000
2000,volkswagen,transporter,,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-08-19,1800000
2000,volkswagen,transporter,,foreign used,trucks,green,4 wheel drive,petrol,lefthand drive,manual,cloth,2,0,0,2020-08-19,1900000
2013,volvo,420-hp,45000,foreign used,trailers,white,4 wheel drive,diesel,lefthand drive,manual,cloth,4,0,0,2020-08-19,11500000
2007,honda,accord,,foreign used,saloons,other,2 wheel drive,petrol,lefthand drive,automatic,leather,2,5,37,2020-08-19,1450000
2015,mercedes-benz,cla-class,,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-18,13800000
2006,mercedes-benz,ml350,116000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-19,3100000
2007,toyota,camry,132973,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-19,2590000
2008,toyota,highlander,95000,foreign used,4 wheel drives & suvs,green,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-19,4500000
2013,toyota,camry,,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-19,4350000
2010,lexus,rx,73304,foreign used,hatchbacks,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-19,7500000
2006,honda,accord,229405,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,37,2020-08-18,1200000
2019,toyota,land-cruiser-prado,,brand new,4 wheel drives & suvs,beige,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-08,15225157
2019,toyota,land-cruiser-prado,,brand new,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-18,17037675
2020,toyota,land-cruiser,,brand new,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-24,27187780
2015,toyota,camry,106580,foreign used,saloons,white,na,petrol,na,automatic,leather,NA,5,56,2020-05-23,5100000
2008,lexus,rx,100859,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-01,3590000
2010,toyota,highlander,89623,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-07-22,4570000
2005,lexus,rx,126058,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-19,3070000
2004,lexus,rx,100956,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-22,3080000
2007,bmw,328i,99999,foreign used,coupes,blue,2 wheel drive,petrol,lefthand drive,automatic,leather,2,0,0,2020-07-23,2500000
2009,ford,taurus,850000,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-21,2200000
2008,bmw,x6,89653,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-23,5300000
2004,bmw,320ci,266000,foreign used,coupes,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,2,0,0,2020-07-23,2200000
2008,bmw,328i,90626,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-23,2400000
2004,toyota,avalon,226000,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,5,2020-07-23,800000
2012,mercedes-benz,glk,77905,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-07-23,5500000
2004,bmw,320ci,266000,foreign used,coupes,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,2,0,0,2020-07-23,200000
2012,toyota,sienna,125000,foreign used,"buses, taxis and vans",blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-07-23,3850000
2003,ford,ranger,98560,locally used,pickups,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,2,4,1,2020-07-30,1250000
2010,lexus,es,80456,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-11,4750000
2000,honda,accord,145083,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,37,2020-08-10,400000
2007,honda,accord,141102,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-07-29,1200000
2012,toyota,sienna,44820,foreign used,"buses, taxis and vans",grey,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-08-07,5150000
2011,toyota,rav4,68102,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-08-06,4200000
2008,lexus,es,94500,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-07,2600000
2008,lexus,es,88450,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-06,2650000
2007,mazda,cx-7,75893,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-04,2650000
2009,toyota,rav4,75300,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-08-13,3000000
2010,lexus,rx,80750,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-13,6000000
2008,toyota,corolla,81500,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-08-12,2300000
2008,lexus,rx,75800,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-16,4300000
2012,lexus,rx,22000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-25,6500000
2012,honda,crosstour,100000,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-07-27,4400000
2010,mercedes-benz,c300,45000,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-30,4000000
2010,toyota,corolla,46753,foreign used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-08-01,3500000
2015,toyota,corolla,30786,foreign used,saloons,purple,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-08-02,5500000
2016,nissan,sentra,30427,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-02,4500000
2010,toyota,corolla,42369,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-07,3000000
2010,toyota,camry,196798,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-12,2900000
2013,mercedes-benz,gl-class,58072,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-15,14000000
2016,lexus,rx,28913,foreign used,4 wheel drives & suvs,brown,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-15,17500000
2013,toyota,corolla,125,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-09,3850000
2008,toyota,highlander,64225,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-06-23,4550000
2000,renault,master,,foreign used,"buses, taxis and vans",maroon,2 wheel drive,diesel,lefthand drive,manual,cloth,3,0,0,2020-05-28,1700000
2010,toyota,venza,5241,foreign used,saloons,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-06-07,4800000
2006,suzuki,xl-7,1254,locally used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-05-18,950000
2002,mercedes-benz,ml350,1235,locally used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-19,950000
2004,mercedes-benz,ml-320,1254,locally used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-16,1050000
2006,lexus,es,97789,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-14,2700000
2012,lexus,is,65000,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-15,4900000
2010,mercedes-benz,ml350,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-18,5500000
2011,mercedes-benz,s-class,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-18,9000000
2004,mercedes-benz,e320,,foreign used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-18,2800000
2007,mercedes-benz,gl-450,,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-18,4800000
2013,toyota,highlander,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-18,8600000
2009,mercedes-benz,c300,,foreign used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-08-18,4700000
2010,mercedes-benz,c300,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-08-18,4000000
2010,lexus,rx,65000,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-18,6400000
2008,toyota,corolla,10256,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-18,2400000
2008,toyota,sienna,82000,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-08-18,3400000
2017,hyundai,tucson,7000,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-18,8500000
2019,toyota,land-cruiser,10000,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-08-18,13800000
2009,toyota,venza,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-08-18,6400000
2017,hyundai,tucson,8000,locally used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-18,8500000
2013,mercedes-benz,c350,,foreign used,saloons,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,4,2020-08-18,7600000
2011,toyota,camry,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-18,3700000
2015,land-rover,range-rover-sport,10000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-18,28000000
2002,toyota,previa,,foreign used,"buses, taxis and vans",silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-18,2000000
2006,nissan,frontier,100000,locally used,pickups,blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-18,1900000
2006,honda,accord,100000,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-08-18,900000
2010,toyota,matrix,,foreign used,hatchbacks,maroon,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,3,2020-08-18,2700000
2012,mercedes-benz,ml350,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-18,6300000
2020,mercedes-benz,e200,10000,foreign used,saloons,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-18,36000000
2005,daf,95xf,,foreign used,trucks,red,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-14,8500000
2005,daf,95xf,,foreign used,trucks,white,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-14,8000000
2004,mercedes-benz,814,,foreign used,trucks,yellow,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-22,4800000
2010,daf,95-xf,,foreign used,trucks,red,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-15,8300000
2000,mercedes-benz,814,,foreign used,trucks,yellow,2 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-15,5300000
2006,daf,75-ati,,foreign used,trucks,dark green,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-21,10500000
2010,mitsubishi,fuso,,foreign used,trucks,white,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-26,8000000
2010,iveco,eurotech-mp,,foreign used,trucks,white,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-21,7500000
