year,brand,model,mileage,condition,body_type,color,drive_type,fuel,drive_setup,transmission,interior_type,door_count,star,review_no,date_posted,price
2009,toyota,corolla,206313,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-27,2980000
2004,lexus,gx,81003,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-05,2150000
2008,toyota,camry,81736,locally used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-07-30,1780000
2010,toyota,venza,81673,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,3,2020-08-06,4800000
2006,toyota,highlander,81336,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,8,2020-08-03,2590000
2010,honda,accord-crosstour,71662,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-06,3790000
2009,toyota,matrix,102428,foreign used,hatchbacks,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,3,2020-08-05,2490000
2013,toyota,corolla,101872,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-30,3470000
2013,honda,accord,56823,locally used,saloons,maroon,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-07-30,3250000
2011,toyota,highlander,81993,foreign used,4 wheel drives & suvs,dark blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-07,6700000
2015,toyota,corolla,97105,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-07,4650000
2008,toyota,camry,91773,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-07,2660000
2012,toyota,camry,110,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-07-24,4500000
2008,lexus,rx,,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-24,3750000
2018,toyota,4-runner,,foreign used,4 wheel drives & suvs,dark grey,4 wheel drive,petrol,lefthand drive,automatic,other,4,5,7,2020-06-24,18500000
2006,lexus,es,,foreign used,saloons,silver,4 wheel drive,petrol,lefthand drive,automatic,other,4,5,6,2020-06-24,2450000
2004,lexus,es,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-06-24,2250000
2011,ford,edge,,foreign used,4 wheel drives & suvs,maroon,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-24,5400000
2007,ford,edge,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-24,2350000
2007,mercedes-benz,ml350,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-24,5400000
2006,toyota,corolla,,foreign used,saloons,other,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-28,1800000
2004,toyota,highlander,,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,other,4,5,8,2020-07-28,2950000
2007,acura,mdx,,foreign used,4 wheel drives & suvs,other,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-28,2700000
2009,land-rover,range-rover-sport,,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-08,2900000
2011,toyota,highlander,,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-06-08,3600000
2008,toyota,rav4,1,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-06-09,1850000
2008,toyota,yaris,1,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,2,2020-06-09,1850000
2005,lexus,rx,1,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,1,2020-06-09,2350000
2018,lexus,rx,1,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-09,18200000
2003,toyota,corolla,1,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-06-09,1250000
2008,lexus,es,1,locally used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-06-23,2300000
2008,toyota,rav4,1,locally used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-07-18,2300000
2003,toyota,camry,1,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-07-18,1630000
2009,honda,accord,1,foreign used,saloons,green,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-07-18,2100000
2005,lexus,gx,1,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-18,2900000
2005,toyota,4-runner,1,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-07-18,2850000
2005,lexus,rx,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-22,3400000
2012,toyota,highlander,1,foreign used,4 wheel drives & suvs,dark blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-03,6500000
2015,toyota,camry,1,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-03,5500000
2001,volkswagen,passat,,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-02-18,700000
2004,hyundai,sonata,90000,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-05-16,1250000
2003,toyota,dyna,100000,foreign used,trucks,blue,na,diesel,na,manual,cloth,NA,0,0,2020-05-19,4500000
2014,toyota,tundra,74033,locally used,pickups,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-05-12,7800000
2000,lexus,es-300,100000,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-05-19,780000
2003,iveco,turbostar,100000,foreign used,trucks,white,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-05-29,4500000
2012,toyota,hilux,100000,locally used,pickups,white,4 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-05-26,3800000
2003,toyota,dyna,100000,foreign used,trucks,blue,na,petrol,na,automatic,cloth,NA,0,0,2020-05-19,4500000
2003,porsche,cayenne,100000,locally used,4 wheel drives & suvs,black,na,petrol,na,automatic,leather,NA,0,0,2020-05-19,4000000
2002,toyota,dyna,,foreign used,trucks,white,4 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-06-07,4500000
2002,honda,accord,,locally used,coupes,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,2,5,37,2020-06-07,700000
2007,volvo,s80,,foreign used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-07,3400000
2006,lexus,gx,65000,locally used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-07,2800000
2000,daf,2560,,foreign used,trucks,blue,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-06-07,9500000
2016,rolls-royce,ghost,13607,brand new,saloons,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-06,140000000
2008,dodge,challenger,100000,foreign used,coupes,orange,2 wheel drive,petrol,lefthand drive,automatic,leather,2,0,0,2020-06-05,7800000
2019,mercedes-benz,maybach,400,brand new,saloons,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-01,180000000
2000,jaguar,xj,,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-01,3800000
2005,iveco,turbostar,100000,foreign used,trucks,yellow,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-05-29,4300000
2002,man,33372,100000,foreign used,trucks,blue,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-05-29,3800000
2011,lamborghini,aventador,15000,foreign used,coupes,yellow,2 wheel drive,petrol,lefthand drive,automatic,leather,2,0,0,2020-06-01,150000000
2008,volkswagen,touareg,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-07,4100000
2006,mercedes-benz,citaro,,foreign used,"buses, taxis and vans",white,4 wheel drive,diesel,lefthand drive,automatic,cloth,2,0,0,2020-06-07,55000000
1996,jaguar,xj,,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-07,2800000
2015,nissan,versa,,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-06-07,3700000
2002,mercedes-benz,slk-class,,foreign used,coupes,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-07,1650000
2007,lexus,ls,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-07,6200000
2009,volkswagen,passat,70000,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-07,3300000
2009,mercedes-benz,e350,,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-09,2750000
2019,land-rover,range-rover,,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-06-09,68000000
1997,renault,master,100000,foreign used,"buses, taxis and vans",blue,na,petrol,na,automatic,cloth,NA,0,0,2020-06-10,1950000
2014,rolls-royce,ghost,,brand new,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-10,125000000
2014,mercedes-benz,slk-class,10000,locally used,convertibles,dark blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-10,14000000
2012,infiniti,g,,locally used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-10,1700000
2012,toyota,sequoia,35000,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-10,9200000
2000,jaguar,xj,,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-10,3800000
2008,volkswagen,touareg,,foreign used,4 wheel drives & suvs,black,4 wheel drive,diesel,lefthand drive,automatic,leather,4,0,0,2020-06-10,4100000
2019,mercedes-benz,g-63,,brand new,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-09,160000000
2006,toyota,sienna,100000,foreign used,"buses, taxis and vans",gold,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-06-09,2300000
2006,acura,mdx,100000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-10,2600000
2012,porsche,cayenne,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-10,17200000
2001,jaguar,xj,101543,locally used,saloons,green,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-10,1700000
1998,mercedes-benz,816,,foreign used,trucks,blue,na,diesel,na,manual,cloth,NA,0,0,2020-06-10,6200000
1996,jaguar,xj,80000,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-10,2800000
2007,bentley,arnage,,locally used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,NA,0,0,2020-06-10,28000000
2008,honda,accord,89000,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-06-10,2300000
2017,mercedes-benz,gle,,locally used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-10,29000000
2007,bmw,7-series,100000,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-10,4500000
2012,toyota,sienna,90400,locally used,"buses, taxis and vans",black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-06-11,3900000
2006,peugeot,307,,locally used,convertibles,maroon,2 wheel drive,petrol,lefthand drive,manual,leather,2,5,1,2020-06-13,850000
2008,acura,mdx,,foreign used,4 wheel drives & suvs,red,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-18,3250000
2002,toyota,previa,,foreign used,station wagons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-06-18,2450000
2007,lexus,gx,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-18,6350000
2005,toyota,4-runner,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-18,3150000
2005,lexus,es,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-06-18,2550000
2007,toyota,4-runner,1,foreign used,4 wheel drives & suvs,grey,na,petrol,na,automatic,leather,NA,5,7,2020-06-18,3850000
2005,toyota,4-runner,1,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-18,3250000
2006,toyota,highlander,1,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-06-18,3550000
2008,acura,mdx,1,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-19,3350000
2006,toyota,highlander,1,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,NA,5,8,2020-06-18,3550000
2006,acura,mdx,1,foreign used,4 wheel drives & suvs,green,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-18,2250000
2008,acura,mdx,1,foreign used,4 wheel drives & suvs,black,na,petrol,na,automatic,leather,NA,5,1,2020-06-18,3500000
2005,toyota,4-runner,1,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,NA,5,7,2020-06-18,3250000
2008,toyota,4-runner,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-18,3950000
2008,toyota,4-runner,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-18,3950000
2002,toyota,4-runner,1,foreign used,4 wheel drives & suvs,black,2 wheel drive,petrol,lefthand drive,automatic,leather,NA,5,7,2020-06-18,2450000
2008,acura,mdx,1,foreign used,4 wheel drives & suvs,dark green,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-18,3500000
2007,lexus,gx,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-19,6350000
2007,toyota,4-runner,1,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-19,3850000
2007,toyota,4-runner,1,foreign used,4 wheel drives & suvs,grey,na,petrol,na,automatic,leather,NA,5,7,2020-06-19,3850000
2016,toyota,rav4,,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-07-08,8500000
2006,toyota,tacoma,,foreign used,pickups,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-07-08,4900000
2008,honda,civic,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,manual,cloth,4,5,19,2020-07-08,1700000
2012,toyota,camry,82663,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-07-01,4600000
2006,mercedes-benz,cls,10000,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-23,3600000
2013,toyota,rav4,64167,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-23,7000000
2001,fiat,ducato,,foreign used,"buses, taxis and vans",white,other,diesel,lefthand drive,manual,cloth,4,0,0,2020-07-07,1850000
2004,ford,f-150,,foreign used,pickups,red,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-07-07,2700000
2000,nissan,interstar,1000000,foreign used,trucks,white,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-07,4500000
2007,toyota,corolla,100000,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-22,2350000
2001,mazda,mpv,100000,locally used,"buses, taxis and vans",dark grey,4 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-07-18,900000
1997,toyota,4-runner,100000,locally used,pickups,red,4 wheel drive,petrol,lefthand drive,manual,cloth,2,5,7,2020-07-18,2800000
2007,toyota,avalon,100000,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,5,2020-07-18,2200000
1998,toyota,dyna,100000,locally used,trucks,white,4 wheel drive,petrol,lefthand drive,manual,cloth,2,0,0,2020-07-18,2500000
2006,toyota,land-cruiser-prado,,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-21,2800000
2012,toyota,highlander,90000,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,8,2020-07-21,6600000
2003,toyota,corolla,100000,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-13,850000
1997,toyota,4-runner,100000,locally used,pickups,red,4 wheel drive,petrol,lefthand drive,manual,cloth,4,5,7,2020-07-21,2800000
2009,honda,accord,100000,locally used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-07-18,1750000
2003,honda,civic,100000,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,manual,cloth,4,5,19,2020-07-18,650000
2002,toyota,hiace,1,foreign used,"buses, taxis and vans",grey,2 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-06-22,3850000
2004,nissan,pathfinder,1,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-06-24,1950000
2010,toyota,sequoia,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-24,11500000
2010,toyota,sequoia,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-24,11500000
2005,toyota,4-runner,1,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-26,3350000
2008,toyota,4-runner,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-26,3950000
2001,toyota,hiace,1,foreign used,"buses, taxis and vans",red,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-07-01,3150000
2005,lexus,gx,1,foreign used,4 wheel drives & suvs,dark blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-03,4950000
2001,toyota,hiace,1,foreign used,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,3,0,0,2020-07-01,3150000
2007,toyota,4-runner,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-03,3950000
2008,acura,mdx,1,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-03,3350000
2000,toyota,4-runner,1,foreign used,4 wheel drives & suvs,green,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-03,2450000
2007,toyota,sequoia,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-03,3650000
2008,acura,mdx,1,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-28,3350000
2008,acura,mdx,1,foreign used,4 wheel drives & suvs,maroon,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-28,3350000
2010,acura,mdx,1,foreign used,4 wheel drives & suvs,brown,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-02,5500000
2010,acura,mdx,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-02,5500000
2005,toyota,4-runner,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-03,3350000
2004,toyota,4-runner,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-04,3350000
2012,toyota,sequoia,1,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-04,13500000
2012,toyota,sequoia,1,foreign used,4 wheel drives & suvs,brown,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-04,13500000
2012,toyota,sequoia,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-04,13000000
2005,lexus,gx,1,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-03,4950000
2007,toyota,sequoia,1,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-03,3650000
2007,toyota,sequoia,1,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-03,3650000
2007,toyota,sequoia,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-03,3750000
2006,toyota,sequoia,1,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-03,3650000
2007,toyota,4-runner,1,foreign used,4 wheel drives & suvs,dark grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-03,3850000
2007,toyota,4-runner,1,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-03,3950000
2006,lexus,gx,1,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-03,5350000
2007,toyota,4-runner,1,foreign used,4 wheel drives & suvs,dark green,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-14,3950000
2009,acura,mdx,1,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-14,3450000
2008,lexus,gx,1,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-15,8500000
